ClienteID,Region,Sucursal,Canal,Producto,Fecha_Desembolso,Ingreso_Mensual_Gs,Score_Crediticio,Monto_Gs,TNA_%,Pagos_Por_Anio,Mora,Mora_Dias,Meses_Recuperacion
CLI-000231,Cordillera,Encarnación,App,Vehicular,2023-01-15,5432094,673,20723017,16.66,4,0,0,22
CLI-000232,Boquerón,Asunción Centro,Aliado,Vehicular,2023-01-14,3324690,476,45090654,17.14,12,0,0,18
CLI-000233,San Pedro,Concepción,Online,Tarjeta,2025-06-30,12059688,608,1000000,48.69,12,0,0,10
CLI-000234,Concepción,Pedro Juan Caballero,Online,Tarjeta,2023-07-12,7209150,535,1000000,44.29,12,0,0,16
CLI-000235,Central,Caazapá,App,Educativo,2023-10-07,3991182,603,4547907,16.04,12,0,0,39
CLI-000236,Central,Filadelfia,App,Vivienda,2023-11-15,3907465,528,95950198,12.41,6,0,0,50
CLI-000237,Boquerón,Villarrica,Aliado,Educativo,2024-09-14,6178719,576,4000000,21.66,6,0,0,17
CLI-000238,Boquerón,Asunción Centro,Online,Vivienda,2023-12-25,5893981,732,70540691,16.74,6,0,0,32
CLI-000239,Cordillera,Coronel Oviedo,App,Vehicular,2023-04-11,8364180,561,10000000,16.72,4,0,0,43
CLI-000240,Guairá,Pilar,App,Tarjeta,2023-06-18,11118678,430,3510466,49.72,12,0,0,10
CLI-000241,Concepción,Fuerte Olimpo,Sucursal,Vehicular,2022-06-03,5576121,609,67363696,14.45,6,0,0,30
CLI-000242,Boquerón,Asunción Luque,Aliado,Vivienda,2023-01-03,4313686,597,50083738,15.84,6,1,360,0
CLI-000243,Itapúa,San Pedro del Ycuamandiyú,Sucursal,PyME,2025-01-27,18775259,600,20000000,21.14,12,0,0,47
CLI-000244,San Pedro,Caacupé,Online,Consumo,2023-09-21,5710761,655,5939461,36.27,4,0,0,34
CLI-000245,Alto Paraná,Encarnación,Online,Consumo,2023-02-18,4833289,743,9919409,33.51,4,0,0,30
CLI-000246,Guairá,Villa Hayes,Sucursal,Vivienda,2023-02-22,2894031,651,34596242,13.15,6,0,0,39
CLI-000247,Paraguarí,Encarnación,Online,Tarjeta,2023-10-30,5967513,697,15266634,46.56,12,0,0,7
CLI-000248,Alto Paraguay,Asunción Centro,App,Educativo,2025-05-01,2227540,424,14219526,15.58,6,0,0,47
CLI-000249,Boquerón,Concepción,Sucursal,PyME,2025-07-20,8567139,445,20000000,30.25,4,1,360,0
CLI-000250,Cordillera,Villa Hayes,Sucursal,Vivienda,2024-01-14,5088860,527,30000000,11.49,4,1,210,0
CLI-000251,Asunción,Salto del Guairá,Aliado,Tarjeta,2024-08-13,7872577,352,6841873,36.05,12,0,0,40
CLI-000252,Paraguarí,Fuerte Olimpo,App,Tarjeta,2023-03-15,3197242,740,1501318,31.77,12,0,0,40
CLI-000253,San Pedro,Villarrica,Aliado,Consumo,2025-03-14,2275773,683,12650804,35.71,12,1,90,0
CLI-000254,Itapúa,Ciudad del Este,Online,Vivienda,2022-02-18,9920066,456,30000000,17.4,12,1,60,0
CLI-000255,Misiones,Villa Hayes,Aliado,Vehicular,2023-07-26,3092743,544,10000000,17.17,4,0,0,15
CLI-000256,Caaguazú,Coronel Oviedo,Aliado,Tarjeta,2024-09-28,7809727,463,3431740,45.57,12,0,0,59
CLI-000257,Cordillera,Ciudad del Este,Sucursal,Vivienda,2023-02-07,3481240,490,104683603,9.06,6,0,0,20
CLI-000258,Misiones,Fuerte Olimpo,Aliado,Consumo,2022-04-27,3628861,621,5143159,17.25,6,0,0,14
CLI-000259,Asunción,Asunción San Lorenzo,App,Educativo,2025-05-08,4603492,540,11334056,17.41,12,0,0,51
CLI-000260,Concepción,Caacupé,Aliado,Vivienda,2023-09-17,4907495,630,92545021,10.97,12,0,0,48
CLI-000261,Alto Paraguay,Caazapá,Online,Vivienda,2024-08-28,3065618,582,30000000,15.35,4,0,0,8
CLI-000262,Misiones,Fuerte Olimpo,Online,Tarjeta,2023-10-06,4443289,568,1118548,33.5,12,0,0,50
CLI-000263,Alto Paraná,Caacupé,Aliado,Vivienda,2023-12-31,7701532,549,30000000,9.79,6,1,60,0
CLI-000264,Paraguarí,Villarrica,Online,Tarjeta,2022-05-06,3678127,594,1901458,46.18,12,0,0,34
CLI-000265,Itapúa,Caacupé,Aliado,PyME,2022-09-04,2525368,602,26446971,30.38,4,0,0,17
CLI-000266,Presidente Hayes,Pedro Juan Caballero,App,Vivienda,2022-09-24,4683779,660,94564056,13.85,6,0,0,58
CLI-000267,Boquerón,Asunción Luque,Aliado,Consumo,2023-03-01,4281233,470,10071136,20.38,12,0,0,13
CLI-000268,Misiones,Caacupé,Aliado,Educativo,2024-10-18,3877010,526,4000000,21.69,6,1,60,0
CLI-000269,Asunción,Filadelfia,App,Educativo,2024-09-26,5179300,662,48093472,12.67,6,0,0,59
CLI-000270,Ñeembucú,Filadelfia,Sucursal,Educativo,2023-06-27,2181887,651,6758572,14.78,6,0,0,49
CLI-000271,Misiones,Filadelfia,App,PyME,2022-04-26,5460708,504,20000000,23.53,12,0,0,21
CLI-000272,Guairá,Coronel Oviedo,App,Vivienda,2023-05-07,4215792,637,90545866,13.35,4,1,360,0
CLI-000273,Presidente Hayes,Asunción San Lorenzo,Online,Vehicular,2023-11-24,16317434,513,24197255,24.04,6,0,0,14
CLI-000274,Central,Asunción Centro,Online,Consumo,2023-12-06,3985855,603,17561129,36.53,6,0,0,50
CLI-000275,Cordillera,Encarnación,Aliado,Vivienda,2024-01-09,5868137,602,66877401,14.73,6,0,0,19
CLI-000276,San Pedro,Filadelfia,Online,Educativo,2025-04-25,11188716,642,11377512,19.59,12,1,120,0
CLI-000277,Guairá,Caacupé,Aliado,Vivienda,2023-06-14,17030477,790,32058960,17.27,12,0,0,6
CLI-000278,Central,Fuerte Olimpo,Sucursal,PyME,2023-12-05,2417213,675,20000000,22.34,4,1,90,0
CLI-000279,Ñeembucú,San Juan Bautista,App,Educativo,2023-08-26,5902072,549,4000000,17.75,6,1,240,0
CLI-000280,Alto Paraná,Villa Hayes,Online,Tarjeta,2024-03-30,12639211,537,1198087,39.14,12,1,240,0
CLI-000281,Misiones,Pedro Juan Caballero,Aliado,Vehicular,2023-10-13,5438325,629,10000000,21.73,12,0,0,59
CLI-000282,Asunción,Asunción San Lorenzo,App,Consumo,2022-11-12,15117379,613,3351930,23.68,12,1,90,0
CLI-000283,Misiones,San Juan Bautista,Sucursal,PyME,2025-06-30,11166800,679,66898605,14.46,12,0,0,15
CLI-000284,Asunción,Pedro Juan Caballero,App,PyME,2022-11-17,6416058,656,31942476,25.38,12,0,0,12
CLI-000285,Alto Paraná,Encarnación,App,PyME,2022-07-16,5912691,601,20000000,28.87,12,0,0,59
CLI-000286,Canindeyú,Fuerte Olimpo,App,Tarjeta,2022-12-17,5101860,545,1320084,41.96,12,0,0,62
CLI-000287,Boquerón,Concepción,Sucursal,Vivienda,2022-02-17,3269551,755,35019102,15.5,6,0,0,5
CLI-000288,Alto Paraná,San Pedro del Ycuamandiyú,Sucursal,Consumo,2024-02-16,4995859,705,12051106,30.18,12,0,0,55
CLI-000289,Alto Paraná,Caacupé,Online,Vivienda,2023-01-02,2634638,526,67259979,14.36,4,0,0,22
CLI-000290,Asunción,Villa Hayes,Aliado,Consumo,2024-05-19,5644202,492,2078321,22.76,12,0,0,53
CLI-000291,Guairá,San Pedro del Ycuamandiyú,Aliado,Vivienda,2023-04-29,15021218,683,100957877,13.26,4,0,0,7
CLI-000292,Itapúa,Villarrica,App,Vivienda,2022-03-30,5607785,727,30000000,16.07,12,0,0,59
CLI-000293,Canindeyú,Caazapá,Sucursal,Consumo,2022-04-23,6832169,630,9378443,16.53,4,0,0,55
CLI-000294,Cordillera,Concepción,Online,Vehicular,2024-01-08,4549649,431,10000000,21.05,12,0,0,11
CLI-000295,Asunción,Asunción Luque,Aliado,Educativo,2022-09-11,2774861,507,4000000,12.66,6,0,0,55
CLI-000296,Itapúa,Encarnación,App,Educativo,2022-07-20,5428742,710,4000000,18.97,6,1,60,0
CLI-000297,Caaguazú,Asunción Centro,App,PyME,2022-02-06,3919003,518,20000000,25.26,4,0,0,39
CLI-000298,Caaguazú,Filadelfia,Sucursal,Tarjeta,2024-01-06,3633528,507,3032978,35.85,12,0,0,32
CLI-000299,Boquerón,Villa Hayes,App,Consumo,2023-11-05,3795304,492,21160485,18.84,12,1,150,0
CLI-000300,San Pedro,Pilar,Aliado,Vehicular,2025-02-04,2077732,605,10000000,12.81,12,0,0,8
CLI-000301,Boquerón,Villarrica,App,Vehicular,2025-01-19,3578189,678,49130799,18.47,12,0,0,27
CLI-000302,Presidente Hayes,Villa Hayes,App,Vivienda,2024-07-08,1800000,599,30000000,16.64,6,0,0,22
CLI-000303,Asunción,Asunción Centro,Sucursal,Vehicular,2024-10-05,6091907,446,17337168,13.23,12,0,0,34
CLI-000304,Ñeembucú,Pilar,Sucursal,PyME,2025-03-20,4424597,597,20000000,31.28,6,0,0,38
CLI-000305,Central,Caazapá,App,Tarjeta,2023-11-26,12936081,622,2696673,49.12,12,0,0,54
CLI-000306,Central,Villarrica,Online,Consumo,2023-11-22,11399990,671,6548404,27.69,6,0,0,24
CLI-000307,Canindeyú,Filadelfia,App,Tarjeta,2025-04-06,18905076,626,1000000,38.34,12,1,120,0
CLI-000308,Boquerón,Pilar,Aliado,Educativo,2024-12-05,4942151,671,38907698,10.37,6,0,0,22
CLI-000309,Caaguazú,Villa Hayes,App,Vivienda,2022-11-03,10682292,837,71541315,11.54,4,0,0,28
CLI-000310,Amambay,Villa Hayes,Online,Vehicular,2022-11-18,12753000,619,22349125,14.23,4,0,0,8
CLI-000311,Concepción,Asunción San Lorenzo,Online,Vivienda,2023-10-06,1917197,600,39948770,17.66,12,0,0,51
CLI-000312,Guairá,Salto del Guairá,Sucursal,Educativo,2022-10-27,2642476,590,5577839,12.77,6,0,0,31
CLI-000313,Itapúa,Asunción San Lorenzo,Online,Educativo,2023-10-16,11219565,667,26722908,21.23,12,0,0,56
CLI-000314,Cordillera,Concepción,Sucursal,Vivienda,2025-08-14,5554475,742,30000000,16.63,4,1,210,0
CLI-000315,Ñeembucú,Concepción,Online,Vivienda,2022-07-14,2214668,661,30000000,17.44,12,1,360,0
CLI-000316,Itapúa,Fuerte Olimpo,Online,Vehicular,2024-12-26,2929510,667,10000000,25.89,6,1,60,0
CLI-000317,Misiones,Asunción Centro,Sucursal,Vehicular,2025-08-13,1864234,565,15931066,25.24,4,0,0,34
CLI-000318,Presidente Hayes,Villa Hayes,Online,Educativo,2023-06-15,3659589,580,5750126,19.12,12,0,0,55
CLI-000319,Amambay,Asunción San Lorenzo,Online,Vivienda,2022-11-27,8545351,743,42502266,12.33,6,0,0,5
CLI-000320,Asunción,Concepción,Aliado,PyME,2023-02-27,8160157,545,20000000,18.86,4,1,240,0
CLI-000321,Paraguarí,Ciudad del Este,Sucursal,Tarjeta,2022-07-23,5608021,749,1000000,34.68,12,0,0,18
CLI-000322,Boquerón,Ciudad del Este,Online,Consumo,2024-09-26,3445406,560,8122697,31.35,6,1,150,0
CLI-000323,Ñeembucú,Caazapá,Sucursal,Tarjeta,2024-10-04,8184321,591,3646967,41.18,12,0,0,51
CLI-000324,Presidente Hayes,Encarnación,Sucursal,PyME,2024-11-30,1800000,602,27424728,19.57,4,1,30,0
CLI-000325,Canindeyú,Concepción,App,Educativo,2022-02-13,5716552,493,6265571,10.92,6,1,210,0
CLI-000326,Itapúa,Caazapá,Sucursal,Educativo,2025-03-19,2981707,675,5021924,18.72,6,0,0,26
CLI-000327,Cordillera,Asunción Centro,Sucursal,Tarjeta,2023-07-24,21054422,626,1897024,40.54,12,1,240,0
CLI-000328,Caazapá,Pedro Juan Caballero,App,Vivienda,2023-10-13,4610581,517,30000000,14.25,4,1,150,0
CLI-000329,Asunción,Concepción,App,Vehicular,2023-05-28,5662561,401,10000000,14.3,12,0,0,18
CLI-000330,Guairá,Pedro Juan Caballero,Online,PyME,2024-11-16,6509996,632,20000000,31.07,4,0,0,55
CLI-000331,Amambay,Pilar,Sucursal,PyME,2023-04-10,1800000,471,27981890,23.2,12,0,0,9
CLI-000332,Boquerón,Encarnación,Aliado,Tarjeta,2023-04-17,6046964,675,1245186,33.39,12,0,0,28
CLI-000333,Caazapá,Caazapá,Aliado,Consumo,2025-03-31,6664222,526,4608418,22.23,4,0,0,30
CLI-000334,Cordillera,Asunción Centro,App,Tarjeta,2024-05-02,7701615,626,2843069,42.64,12,1,180,0
CLI-000335,Boquerón,Ciudad del Este,App,Consumo,2023-06-06,7719650,674,26352601,32.65,6,0,0,47
CLI-000336,San Pedro,Caacupé,Online,Vivienda,2023-01-23,8638049,672,235215543,13.24,12,1,360,0
CLI-000337,Alto Paraná,Pedro Juan Caballero,App,Tarjeta,2022-12-08,2927237,548,1000000,42.16,12,0,0,30
CLI-000338,Caazapá,Caazapá,Online,Consumo,2024-01-17,6250759,673,6190112,29.16,4,0,0,13
CLI-000339,Itapúa,Asunción San Lorenzo,Online,Vivienda,2023-11-23,4070299,800,44793185,16.47,12,0,0,56
CLI-000340,Central,Asunción Centro,Sucursal,Vivienda,2022-01-02,2827655,710,30000000,16.44,4,0,0,35
CLI-000341,San Pedro,Asunción Luque,Sucursal,PyME,2023-11-01,9303342,642,25814798,20.71,12,0,0,46
CLI-000342,Concepción,San Pedro del Ycuamandiyú,Sucursal,Consumo,2022-07-03,5075068,817,16667569,17.39,12,0,0,41
CLI-000343,Alto Paraná,Villarrica,Aliado,Educativo,2024-10-23,4966216,579,4417250,13.38,6,0,0,30
CLI-000344,Alto Paraguay,Villarrica,Online,Educativo,2025-06-05,5578321,604,13178309,12.88,6,0,0,10
CLI-000345,Concepción,Caazapá,App,Consumo,2024-10-27,2645011,498,13912306,20.39,4,0,0,50
CLI-000346,Concepción,Caacupé,Sucursal,Vivienda,2023-05-25,21501360,560,144261974,12.2,4,0,0,33
CLI-000347,Alto Paraguay,Fuerte Olimpo,Aliado,Consumo,2023-01-19,2757137,571,8909767,30.72,4,0,0,28
CLI-000348,Ñeembucú,San Pedro del Ycuamandiyú,Aliado,Vehicular,2024-10-14,2386252,598,10000000,25.0,12,0,0,32
CLI-000349,Ñeembucú,Salto del Guairá,Aliado,Educativo,2024-08-15,13831514,657,4000000,20.24,12,0,0,45
CLI-000350,Paraguarí,Asunción San Lorenzo,App,Vehicular,2023-01-15,9083802,663,39924721,22.26,4,0,0,31
CLI-000351,Caaguazú,San Juan Bautista,App,PyME,2024-09-25,5067809,537,50638040,17.28,4,1,330,0
CLI-000352,Concepción,Concepción,Aliado,Educativo,2025-06-08,4686639,632,9232116,21.1,6,0,0,18
CLI-000353,Paraguarí,Villarrica,Aliado,Consumo,2024-08-07,10822142,632,3336623,25.56,12,0,0,14
CLI-000354,San Pedro,Caazapá,App,PyME,2025-03-10,8079820,536,37700488,29.58,4,0,0,62
CLI-000355,Presidente Hayes,Caacupé,Sucursal,Tarjeta,2022-02-09,7919410,578,2524079,42.58,12,0,0,7
CLI-000356,Presidente Hayes,Villa Hayes,Sucursal,Educativo,2022-07-11,7547485,649,16441188,19.37,12,1,270,0
CLI-000357,Itapúa,Pilar,Online,Vehicular,2025-08-24,7374389,609,34354603,14.84,6,0,0,25
CLI-000358,Presidente Hayes,Pilar,App,Educativo,2025-08-10,3860789,850,4000000,10.98,6,0,0,31
CLI-000359,Itapúa,Fuerte Olimpo,Online,Consumo,2025-08-17,8606192,580,23013384,28.96,12,0,0,20
CLI-000360,San Pedro,San Juan Bautista,App,Consumo,2025-02-24,30182995,529,11724301,21.96,4,0,0,11
CLI-000361,Amambay,Fuerte Olimpo,Aliado,Educativo,2022-05-29,5028815,557,12611964,17.27,6,0,0,19
CLI-000362,Central,Ciudad del Este,App,Vivienda,2023-09-10,10799665,524,30000000,12.7,6,0,0,16
CLI-000363,Paraguarí,Salto del Guairá,App,Vivienda,2024-01-12,5197192,387,30000000,15.83,6,0,0,42
CLI-000364,San Pedro,Ciudad del Este,App,Educativo,2023-03-19,5872410,539,4000000,21.67,6,0,0,58
CLI-000365,Presidente Hayes,Pedro Juan Caballero,App,Vehicular,2024-04-06,4944578,732,20403777,16.52,4,0,0,13
CLI-000366,Asunción,Ciudad del Este,App,Vivienda,2025-06-05,9695760,639,34629190,16.73,4,0,0,50
CLI-000367,Misiones,Salto del Guairá,Online,Educativo,2024-10-12,9780971,514,4000000,19.21,12,0,0,29
CLI-000368,Itapúa,San Juan Bautista,Sucursal,Tarjeta,2023-10-09,3862704,518,2069479,33.96,12,1,90,0
CLI-000369,Asunción,Asunción Centro,Online,Consumo,2023-03-10,2344187,564,8497016,35.14,4,0,0,56
CLI-000370,Presidente Hayes,Concepción,App,Educativo,2024-07-04,19346207,593,6356761,18.98,6,0,0,47
CLI-000371,Central,Salto del Guairá,App,Consumo,2023-09-19,6730397,807,3363548,27.14,6,0,0,54
CLI-000372,Central,Encarnación,Aliado,Educativo,2023-04-04,9048457,603,5455207,15.35,6,0,0,14
CLI-000373,Ñeembucú,Salto del Guairá,Aliado,Tarjeta,2023-12-22,2990705,689,5691849,35.04,12,1,270,0
CLI-000374,Amambay,Filadelfia,Aliado,Tarjeta,2022-03-28,3484605,724,3815178,41.15,12,0,0,26
CLI-000375,Caaguazú,Caacupé,Online,Educativo,2024-04-21,9294897,733,6640522,15.52,12,0,0,24
CLI-000376,Asunción,Pedro Juan Caballero,Aliado,Vehicular,2024-10-24,10975854,576,14024979,17.81,4,0,0,22
CLI-000377,Alto Paraná,San Juan Bautista,Sucursal,Tarjeta,2023-03-04,6274175,850,1721685,49.13,12,0,0,8
CLI-000378,Canindeyú,Filadelfia,Aliado,Educativo,2025-08-01,4898111,643,5709918,17.77,6,0,0,22
CLI-000379,Cordillera,Filadelfia,App,Consumo,2023-12-06,3805395,442,7497776,34.27,12,1,300,0
CLI-000380,Paraguarí,Concepción,App,Vivienda,2025-01-01,7893485,539,49003114,13.56,12,0,0,32
CLI-000381,Paraguarí,Salto del Guairá,Sucursal,Vivienda,2022-05-14,10562597,610,103985693,16.39,4,0,0,49
CLI-000382,Ñeembucú,Ciudad del Este,Online,PyME,2024-11-27,8632967,518,20000000,30.66,4,0,0,50
CLI-000383,Central,Encarnación,App,Consumo,2022-07-15,7512019,456,23834613,22.94,12,0,0,28
CLI-000384,Misiones,Asunción Centro,Online,Consumo,2023-01-27,3803096,598,7677306,35.88,6,0,0,53
CLI-000385,Amambay,Asunción Luque,Aliado,Vehicular,2022-06-14,5536952,661,23558286,18.11,6,0,0,21
CLI-000386,Caaguazú,Asunción San Lorenzo,App,Educativo,2022-04-18,13500924,543,4000000,10.91,6,0,0,22
CLI-000387,Cordillera,Filadelfia,Sucursal,Consumo,2023-11-01,3913297,515,7026139,20.25,6,0,0,50
CLI-000388,San Pedro,Villa Hayes,Aliado,Vehicular,2023-02-16,1800000,591,108367899,17.42,12,0,0,48
CLI-000389,Asunción,Caacupé,Online,Vivienda,2023-11-09,1800000,747,30000000,16.81,4,0,0,57
CLI-000390,Presidente Hayes,Asunción San Lorenzo,Aliado,PyME,2022-06-03,8125900,566,42162699,31.35,6,0,0,45
CLI-000391,Itapúa,Pedro Juan Caballero,App,Educativo,2022-12-17,5840349,667,14567925,18.69,6,0,0,52
CLI-000392,Ñeembucú,Coronel Oviedo,Online,Tarjeta,2025-02-25,6613584,698,5560718,42.93,12,0,0,57
CLI-000393,Boquerón,Concepción,Online,Vivienda,2024-05-13,14499274,630,49378639,14.08,6,0,0,48
CLI-000394,Concepción,Salto del Guairá,App,PyME,2025-03-13,4690413,787,20000000,18.35,12,0,0,14
CLI-000395,Misiones,Filadelfia,Aliado,Educativo,2024-04-19,10293176,800,11928368,17.66,12,0,0,12
CLI-000396,Boquerón,Caazapá,Aliado,Educativo,2024-10-02,9829637,586,24716853,12.8,6,1,360,0
CLI-000397,Cordillera,Fuerte Olimpo,Aliado,Tarjeta,2023-05-12,2619433,673,1000000,37.47,12,0,0,39
CLI-000398,Itapúa,Coronel Oviedo,Aliado,PyME,2022-12-10,5082009,681,20272602,23.19,6,0,0,7
CLI-000399,Paraguarí,Coronel Oviedo,Sucursal,Consumo,2022-08-08,5038066,660,5787631,27.57,4,0,0,56
CLI-000400,Canindeyú,Asunción Centro,Aliado,Educativo,2022-11-20,6938803,678,11325107,20.11,6,1,90,0
CLI-000401,Itapúa,San Pedro del Ycuamandiyú,Online,Vivienda,2025-08-01,5543100,756,30000000,11.66,6,0,0,36
CLI-000402,Boquerón,Ciudad del Este,Sucursal,Tarjeta,2025-03-24,3520228,325,1161522,36.01,12,0,0,30
CLI-000403,Paraguarí,Salto del Guairá,App,Tarjeta,2025-01-01,8913873,543,3756242,40.72,12,0,0,51
CLI-000404,Alto Paraguay,Ciudad del Este,Aliado,Consumo,2022-01-23,15550311,577,6926970,38.21,4,1,30,0
CLI-000405,Cordillera,Villa Hayes,Sucursal,Tarjeta,2025-01-17,9619287,576,1000000,44.06,12,0,0,7
CLI-000406,San Pedro,Filadelfia,Sucursal,Vehicular,2023-12-15,5951560,567,14668979,25.99,6,0,0,57
CLI-000407,Alto Paraná,Encarnación,Sucursal,Educativo,2025-06-23,6385418,700,11115845,19.72,6,0,0,46
CLI-000408,San Pedro,Salto del Guairá,Sucursal,Vehicular,2024-03-26,6480130,626,63266960,22.24,6,0,0,19
CLI-000409,Boquerón,Pilar,Aliado,Vehicular,2025-08-19,11689963,567,19785111,24.79,6,0,0,56
CLI-000410,Guairá,San Juan Bautista,Sucursal,Consumo,2022-04-10,5304085,431,3307200,18.89,6,0,0,15
CLI-000411,Canindeyú,Caacupé,Online,PyME,2022-12-23,6130367,617,68120941,20.62,6,1,270,0
CLI-000412,San Pedro,Coronel Oviedo,Aliado,Vehicular,2025-01-03,11102948,525,10000000,20.24,6,0,0,43
CLI-000413,Guairá,Asunción San Lorenzo,Sucursal,Vivienda,2023-12-15,4567998,700,32462979,10.39,12,0,0,39
CLI-000414,Misiones,Caazapá,Aliado,Vehicular,2023-03-29,4487172,710,17303040,15.17,4,1,240,0
CLI-000415,Central,Villarrica,Sucursal,PyME,2023-04-16,11257345,473,37543550,18.78,12,1,210,0
CLI-000416,Presidente Hayes,Pilar,Online,Consumo,2023-10-17,7052086,607,17271253,19.15,6,1,30,0
CLI-000417,Itapúa,Coronel Oviedo,Online,Vehicular,2022-06-28,3939370,773,41065026,20.05,4,0,0,23
CLI-000418,Alto Paraná,Filadelfia,Online,Vehicular,2023-07-11,3620811,494,34066874,19.36,6,0,0,13
CLI-000419,Alto Paraguay,Ciudad del Este,Sucursal,Vehicular,2024-09-23,8054561,650,39026443,14.78,4,0,0,19
CLI-000420,Alto Paraná,Filadelfia,Sucursal,Tarjeta,2023-08-22,4983431,575,1000000,39.77,12,0,0,29
CLI-000421,Asunción,Coronel Oviedo,Sucursal,Vivienda,2025-07-18,6027809,482,30000000,16.99,6,0,0,60
CLI-000422,Caazapá,Pedro Juan Caballero,Online,Educativo,2023-06-26,8013808,611,6216758,17.33,12,0,0,51
CLI-000423,Boquerón,Coronel Oviedo,App,Vivienda,2022-05-16,5244882,609,200556854,15.82,6,0,0,13
CLI-000424,Presidente Hayes,Coronel Oviedo,Online,Educativo,2022-01-18,9046981,850,13070222,16.64,6,0,0,18
CLI-000425,Boquerón,Caazapá,Online,Educativo,2024-12-17,20882458,597,8542421,14.6,12,0,0,8
CLI-000426,Paraguarí,Asunción Centro,Sucursal,PyME,2025-02-06,5200122,632,30167381,29.72,6,0,0,24
CLI-000427,Caazapá,Asunción Luque,Online,Vehicular,2024-03-03,3785592,608,60641366,24.58,12,0,0,18
CLI-000428,Caazapá,Asunción San Lorenzo,Sucursal,Vehicular,2024-11-13,3294229,474,38256118,22.46,6,1,300,0
CLI-000429,Boquerón,Caacupé,App,Tarjeta,2025-07-29,10676640,549,1000000,45.48,12,0,0,14
CLI-000430,Caaguazú,Salto del Guairá,Aliado,Educativo,2023-05-29,7545648,535,4988192,19.76,12,0,0,58
CLI-000431,Caazapá,San Juan Bautista,Online,PyME,2022-01-30,1822374,681,20000000,26.84,12,0,0,22
CLI-000432,Misiones,Filadelfia,App,Vivienda,2023-05-08,4400490,579,33320660,13.91,4,1,60,0
CLI-000433,Alto Paraguay,Villa Hayes,App,Vehicular,2023-11-23,4248098,501,10000000,20.87,4,0,0,48
CLI-000434,Presidente Hayes,Filadelfia,Aliado,Vivienda,2024-04-13,3542520,683,30000000,17.26,4,0,0,42
CLI-000435,San Pedro,Coronel Oviedo,App,Educativo,2024-07-05,3722086,635,4000000,13.3,12,0,0,37
CLI-000436,Boquerón,Pedro Juan Caballero,Online,Vehicular,2022-03-18,2699784,696,38331477,15.76,12,0,0,45
CLI-000437,San Pedro,Caacupé,Aliado,Vehicular,2022-09-05,3371218,741,21160048,16.92,6,0,0,23
CLI-000438,Alto Paraná,Ciudad del Este,Online,Tarjeta,2024-05-08,2362326,512,1553083,37.99,12,0,0,18
CLI-000439,Presidente Hayes,San Pedro del Ycuamandiyú,Aliado,Vivienda,2022-06-01,1917172,536,30000000,9.44,4,0,0,10
CLI-000440,Concepción,Caacupé,Sucursal,Vehicular,2022-05-16,3691826,676,21142685,13.21,4,0,0,16
CLI-000441,Boquerón,Villa Hayes,App,Educativo,2024-09-17,5110509,490,5655156,11.58,12,0,0,45
CLI-000442,Alto Paraguay,Fuerte Olimpo,Aliado,Tarjeta,2022-04-28,20162396,595,2746721,38.59,12,1,300,0
CLI-000443,Caaguazú,Asunción Luque,Aliado,Vivienda,2024-09-21,3168659,535,35382177,10.94,6,1,30,0
CLI-000444,Ñeembucú,Asunción San Lorenzo,Aliado,Vehicular,2023-10-19,12869190,438,13114286,20.49,4,0,0,29
CLI-000445,Concepción,Ciudad del Este,Online,Consumo,2024-11-14,4442841,528,12559146,18.84,6,1,360,0
CLI-000446,Canindeyú,San Pedro del Ycuamandiyú,Online,Educativo,2023-07-29,8639291,785,13073530,16.73,12,0,0,30
CLI-000447,Caaguazú,Encarnación,Aliado,Tarjeta,2024-12-28,11609374,487,3766227,42.14,12,0,0,26
CLI-000448,Itapúa,Pedro Juan Caballero,Aliado,Educativo,2024-06-21,2242653,641,4000000,18.51,12,0,0,36
CLI-000449,Alto Paraguay,Fuerte Olimpo,Aliado,Vehicular,2023-09-22,1800000,692,22617482,15.72,6,0,0,47
CLI-000450,Canindeyú,Pilar,Aliado,Vivienda,2022-04-29,5055932,565,38237681,13.25,6,0,0,54
CLI-000451,Misiones,Pilar,Aliado,Educativo,2023-09-17,23889945,542,4000000,21.46,12,0,0,41
CLI-000452,Presidente Hayes,Encarnación,Sucursal,Educativo,2022-01-20,23270783,558,4000000,13.47,6,0,0,45
CLI-000453,Alto Paraná,Ciudad del Este,Sucursal,Educativo,2023-09-18,20485336,525,8803256,12.45,12,0,0,13
CLI-000454,Alto Paraná,Asunción San Lorenzo,Sucursal,Tarjeta,2022-04-03,3396171,597,1051320,47.36,12,0,0,14
CLI-000455,Misiones,Fuerte Olimpo,App,Vivienda,2023-02-13,19015094,447,30000000,12.56,6,0,0,49
CLI-000456,Alto Paraná,Caacupé,App,Tarjeta,2025-09-06,2561111,575,1178574,36.92,12,0,0,61
